station_code,station_name,longitude,latitude,zone,state,total_connections,in_degree,out_degree,degree_centrality
CSR,CHAK SIKANDAR,85.365246145,25.6767202377,ECR,Bihar,5,3,2,0.000556235398820781
CRQ,Charpokhari Halt,84.487603186,25.3615157718,ECR,Bihar,4,2,2,0.00044498831905662476
VNA,VARANGAON,75.9006577881,21.0097131944,,,12,6,6,0.0013349649571698743
DAG,DHANG,85.353298,26.7174,ECR,Bihar,6,3,3,0.0006674824785849371
CRW,Charaud,75.6466632,29.0094584,NWR,Haryana,4,2,2,0.00044498831905662476
BTL,BORTALAO,80.626207,21.218301,,,7,3,4,0.0007787295583490933
KHS,KHARSIA,83.102414,21.99178,,,6,4,2,0.0006674824785849371
ROB,ROBERTSON,83.182508,21.988744,,,13,6,7,0.0014462120369340306
CPK,CHAPARMUKH JN,92.511718,26.202272,NFR,Assam,11,5,6,0.001223717877405718
CTW,Chhintanwala,76.014229,30.365958000000003,NR,Punjab,5,2,3,0.000556235398820781
CTA,Chitradurg,76.386431,14.231154,SWR,Karnataka,4,2,2,0.00044498831905662476
MDKU,MODUKURU,80.58380799999999,16.124988000000002,,,18,9,9,0.0020024474357548117
TSR,TSUNDURU,80.58648699999999,16.157497,,,19,9,10,0.0021136945155189675
NBM,NAVABPALEM,81.606702,16.831606,,,11,5,6,0.001223717877405718
NMBR,N MAYURBHANJ ROAD,87.038724,21.666901,,,9,4,5,0.0010012237178774058
BTS,BASTA,87.0637831,21.7029241,,,14,6,8,0.0015574591166981867
CTD,Chhota Udepur,74.014286,22.314788,WR,Gujarat,2,1,1,0.00022249415952831238
DBY,Digboi,95.61698200000001,27.383483,NFR,Assam,4,2,2,0.00044498831905662476
CWI,CHONDI,77.1556666229,19.430619765,SCR,Maharashtra,8,4,4,0.0008899766381132495
CSDR,CHANNASANDRA,77.6629705685,13.010940720799999,SWR,Karnataka,8,3,5,0.0008899766381132495
PGT,PALAKKAD,76.641926,10.802091,,,10,4,6,0.001112470797641562
MNHA,Mindha,75.33241,27.112061,NWR,Rajasthan,6,3,3,0.0006674824785849371
DBO,DABHODA,72.748038,23.168331000000002,WR,Gujarat,10,5,5,0.001112470797641562
DABN,DHABAN,74.54288000000001,29.859997,NWR,Rajasthan,5,3,2,0.000556235398820781
DBI,DABLI RATHAN,74.19093000000001,29.542416,NWR,Rajasthan,6,4,2,0.0006674824785849371
SID,SIDDHPUR,72.367959,23.918067,WR,Gujarat,4,2,2,0.00044498831905662476
ARGD,ARIGADA,85.466475,23.643461000000002,ECR,,4,2,2,0.00044498831905662476
CTJ,CHHATAINI,81.287323,23.994088,WCR,Madhya Pradesh,6,3,3,0.0006674824785849371
KTKD,KATANGI KHURD,80.48673398129999,23.7758696073,WCR,Madhya Pradesh,8,4,4,0.0008899766381132495
CRL,Choral,75.94413499999999,22.450677,WR,Madhya Pradesh,4,2,2,0.00044498831905662476
ABSA,Ambassa,91.860783,23.930507,NFR,Tripura,4,2,2,0.00044498831905662476
NVP,Navalpura,73.19955399999999,23.289155,,,0,0,0,0.0
DBKA,Dabka,76.720809,21.361353,SCR,Madhya Pradesh,4,2,2,0.00044498831905662476
CQR,Champapukur,88.80796000000001,22.656633999999997,ER,West Bengal,2,1,1,0.00022249415952831238
NDAZ,NAYA AZADPUR,77.166876,28.714564,,,12,8,4,0.0013349649571698743
ANDI,ADARSH NAGAR DELHI,77.16670699999999,28.714205,,,5,2,3,0.000556235398820781
CUR,Churu,74.966203,28.288281,NWR,Rajasthan,6,3,3,0.0006674824785849371
BHD,BADLI,77.1377425,28.746799999999997,,,4,2,2,0.00044498831905662476
KHKN,KHERA KALAN,77.115838,28.769717999999997,,,7,5,2,0.0007787295583490933
HUK,HOLAMBI KALAN,77.102334,28.801187,,,9,4,5,0.0010012237178774058
NUR,NARELA,77.085727,28.846886,,,6,2,4,0.0006674824785849371
CWA,Chhindwara Junction,78.953212,22.058201,SECR,Madhya Pradesh,6,3,3,0.0006674824785849371
RDDE,RATHDHANA,77.05914800000001,28.904132,,,5,3,2,0.000556235398820781
CTPE,Chandanattop Halt,76.64532,8.932478000000001,SR,Kerala,4,2,2,0.00044498831905662476
HNN,HARANA KALAN,77.039135,28.945425,,,5,2,3,0.000556235398820781
SNP,SONIPAT,77.017343,28.989423000000002,,,6,4,2,0.0006674824785849371
SLKN,SANDAL KALAN,77.012589,29.063432000000002,,,6,2,4,0.0006674824785849371
RUG,RAJLU GARHI,77.012109,29.090744,,,5,3,2,0.000556235398820781
GNU,GANAUR,77.01074999999999,29.130776,,,5,2,3,0.000556235398820781
BDMJ,BHODWAL MAJRI,77.0082364,29.1852092,,,5,3,2,0.000556235398820781
SMK,SAMALKHA,77.003034,29.240172,,,6,4,2,0.0006674824785849371
DWNA,DIWANA,76.980194,29.318564,,,6,2,4,0.0006674824785849371
BBDE,BABARPUR,76.966178,29.449652,,,10,8,2,0.001112470797641562
KFU,KOHAND,76.968758,29.494782,,,10,5,5,0.001112470797641562
GRA,GHARAUNDA,76.96575000000001,29.541636,,,7,2,5,0.0007787295583490933
BZJT,BAZIDA JATAN,76.965812,29.613391,,,10,8,2,0.001112470797641562
KUN,KARNAL,76.969821,29.694566000000002,,,13,5,8,0.0014462120369340306
BZK,BHAINI KHURD,76.95536200000001,29.751544,,,7,3,4,0.0007787295583490933
TRR,TARAORI,76.93858,29.797906,,,6,3,3,0.0006674824785849371
NLKR,NILOKHERI,76.925491,29.831492,,,6,3,3,0.0006674824785849371
KKDE,KURUKSHETRA JN,76.852795,29.969440000000002,,,9,5,4,0.0010012237178774058
DAVM,DHANUVACHAPURAM,77.124352,8.378802,SR,Kerala,7,3,4,0.0007787295583490933
CTS,CHATTRIPUT,82.590027,18.922722,ECoR,Orissa,4,2,2,0.00044498831905662476
DAVJ,D.A.V.C.H. JALANDHAR,75.56132,31.346977000000003,NR,Punjab,6,3,3,0.0006674824785849371
DLPI,INDRAPURI,77.14358825779999,28.628342466499998,NR,Delhi NCT,4,2,2,0.00044498831905662476
GRG,Guwarighat,79.92761300000001,23.110295,SECR,Madhya Pradesh,6,3,3,0.0006674824785849371
DSJ,DELHI SAFDARJUNG,77.186969,28.582121,NR,Delhi NCT,6,3,3,0.0006674824785849371
DHRN,DHURANA,76.803295,29.253606,NR,Haryana,5,3,2,0.000556235398820781
DUK,DUDIA,72.902042,25.934458,NWR,Rajasthan,5,3,2,0.000556235398820781
DAJ,DUROJI,76.70013,15.227107,SWR,Karnataka,4,2,2,0.00044498831905662476
BTPH,CHAKIA THERMAL HALT,86.01624276369999,25.4012639369,,,20,10,10,0.002224941595283124
JDDA,JATHA,82.875333703,22.0159803866,,,11,5,6,0.001223717877405718
JDI,JHARRADIH,83.050747,21.999876,,,7,3,4,0.0007787295583490933
DKO,Devakottai Road,78.761747,10.037610999999998,SR,Tamil Nadu,4,2,2,0.00044498831905662476
DIB,DIBAI,78.303084,28.19378,NR,Uttar Pradesh,4,2,2,0.00044498831905662476
CNJO,JUHI OUTER CABIN,80.3239098425,26.4531901925,,,8,4,4,0.0008899766381132495
LMA,LAMBIYA,74.58561499999999,25.578333999999998,NWR,Rajasthan,5,3,2,0.000556235398820781
DOHM,Devgarh Madriya,73.855552,25.610206,NWR,Rajasthan,4,2,2,0.00044498831905662476
DYE,DAYANAND NAGAR,78.53134999999999,17.456247,SCR,Andhra Pradesh,4,2,2,0.00044498831905662476
DBV,DABILPUR,78.470315,17.674226,SCR,Andhra Pradesh,4,2,2,0.00044498831905662476
BGZ,BAHADURGARH,76.930886,28.700863000000002,NR,Haryana,7,3,4,0.0007787295583490933
DME,DAMNAGAR,71.509053,21.688346,WR,Gujarat,4,2,2,0.00044498831905662476
AG,Aranghata,88.613551,23.242037,ER,West Bengal,4,2,2,0.00044498831905662476
RLG,RELANGI,81.64411,16.709921,SCR,Andhra Pradesh,4,2,2,0.00044498831905662476
CCAB,BMY C CABIN,81.44306300000001,21.209789,,,4,2,2,0.00044498831905662476
DNDI,DHONDI,76.736112,19.106268,SCR,Maharashtra,4,2,2,0.00044498831905662476
NDO,NIDUBROLU,80.557243,16.067904,,,20,9,11,0.002224941595283124
FKA,Fazilka,74.02541699999999,30.408641,NR,Punjab,6,3,3,0.0006674824785849371
TDD,TADEPALLIGUDEM,81.526314,16.809960999999998,,,11,6,5,0.001223717877405718
PTPU,PRATTIAPADU,81.581431,16.820864999999998,,,13,5,8,0.0014462120369340306
BDHT,Bardi Halt,78.822411,21.621177,SECR,Madhya Pradesh,4,2,2,0.00044498831905662476
DJL,Dodajala Lake,77.652122,13.183156,SWR,Karnataka,4,2,2,0.00044498831905662476
DIU,Dhing,92.45086500000001,26.453101,NFR,Assam,4,2,2,0.00044498831905662476
DGQ,Dugdol,72.096828,24.631708,NWR,Gujarat,2,1,1,0.00022249415952831238
DAU,Dagru,75.047442,30.834858,NR,Punjab,4,2,2,0.00044498831905662476
GWH,GHOSHAWAR,85.24335073670001,25.737421135399998,,,9,4,5,0.0010012237178774058
HJP,HAJIPUR JN,85.2155,25.702909000000002,,,13,7,6,0.0014462120369340306
PUK,PUDUKAD,76.26070700000001,10.420507,,,12,7,5,0.0013349649571698743
NYI,NELLAYI,76.275994,10.392415000000002,,,10,5,5,0.001112470797641562
UKL,UTTUKULI,77.448615,11.156494,,,8,4,4,0.0008899766381132495
TUP,TIRUPPUR,77.341247,11.108906,,,16,5,11,0.001779953276226499
SNO,SOMANUR,77.18638,11.087247,,,9,4,5,0.0010012237178774058
SUU,SULUR ROAD,77.11729,11.049634,,,7,3,4,0.0007787295583490933
IGU,IRUGUR,77.06913399999999,11.017199,,,15,9,6,0.0016687061964623428
SHI,SINGANALLUR,77.03945900000001,11.012921,,,17,7,10,0.0018912003559906554
PLMD,PILAMEDU,76.999566,11.033241,,,13,6,7,0.0014462120369340306
CBE,COIMBATORE JN,76.966298,10.997639,,,16,9,7,0.001779953276226499
PTJ,PODANUR JN,76.990125,10.965425,,,11,7,4,0.001223717877405718
MDKI,MADUKARAI,76.94295000000001,10.900858,,,11,4,7,0.001223717877405718
IJK,IRINJALAKUDA,76.280924,10.339456,,,10,5,5,0.001112470797641562
CKI,CHALAKUDI,76.3218076,10.3017975,,,15,9,6,0.0016687061964623428
DINR,DIVINE NAGAR,76.3363143628,10.2853993721,,,15,7,8,0.0016687061964623428
KRAN,KORATTI ANGADI,76.355901,10.260123,,,16,10,6,0.001779953276226499
KUC,KARUKKUTTY,76.373077,10.225757,,,16,7,9,0.001779953276226499
AFK,ANGAMALI,76.37786,10.183676,,,12,5,7,0.0013349649571698743
CWR,CHOVVARA,76.37218899999999,10.133064,,,12,7,5,0.0013349649571698743
DJ,Darjeeling,88.263326,27.038151,NFR,West Bengal,3,1,2,0.0003337412392924686
AWY,ALUVA,76.356508,10.108163,,,13,8,5,0.0014462120369340306
KLMR,KALAMASSERY,76.32695600000001,10.061818,,,15,6,9,0.0016687061964623428
IPL,EDAPPALLY,76.298271,10.034338,,,12,6,6,0.0013349649571698743
ERN,ERNAKULAM TOWN,76.2861,9.991582000000001,,,16,8,8,0.001779953276226499
ETMD,ETTIMADAI,76.89715500000001,10.898788,,,8,4,4,0.0008899766381132495
WRA,WALAYAR,76.8376135147,10.8471810329,,,11,5,6,0.001223717877405718
DBN,Dhablan,76.276917865,30.3379133215,NR,Punjab,4,2,2,0.00044498831905662476
DBF,Dabpal,81.488923,18.927979999999998,?,Chhattisgarh,2,1,1,0.00022249415952831238
DBZ,Dhing Bazar,92.481039,26.455873,NFR,Assam,4,2,2,0.00044498831905662476
CLMD,CHULLIMADA,76.801793,10.837164999999999,,,8,4,4,0.0008899766381132495
KTKU,KOTTEKAD,76.693457,10.815731,,,10,5,5,0.001112470797641562
DLC,DALMERA,73.65658,28.417832,NWR,Rajasthan,4,2,2,0.00044498831905662476
TNU,TIRUNETTUR,76.30765699999999,9.933729,,,6,4,2,0.0006674824785849371
KUMM,KUMBALAM,76.3116,9.906723,,,8,3,5,0.0008899766381132495
AROR,AROOR HALT,76.30283299999999,9.8791031,,,6,3,3,0.0006674824785849371
EZP,EZHUPPUNNA,76.302391,9.820288000000001,,,5,2,3,0.000556235398820781
TUVR,TURAVUR,76.309979,9.772809,,,4,2,2,0.00044498831905662476
ERSC,ERNAKULAM JN. C,76.28985899999999,9.978060000000001,,,18,14,4,0.0020024474357548117
DIR,DHANAPUR ORISSA,82.50739300000001,18.945173,ECoR,Orissa,4,2,2,0.00044498831905662476
DRN,DEORANIAN,79.476473,28.64478,NER,Uttar Pradesh,4,2,2,0.00044498831905662476
BGS,BEGU SARAI,86.134476,25.425296,ECR,Bihar,7,3,4,0.0007787295583490933
BQQ,BAKHLETA,79.96972000000001,23.846381,,,6,3,3,0.0006674824785849371
GBP,GULABPURA,74.65595449829999,25.9027951891,NWR,Rajasthan,4,2,2,0.00044498831905662476
REI,RITHI,80.140267,23.904168,,,6,3,3,0.0006674824785849371
MBWC,MORADABAD WEST,78.7596338837,28.83865785,,,8,5,3,0.0008899766381132495
HRH,HARTHALA,78.73559542849999,28.8719872056,,,4,2,2,0.00044498831905662476
GOA,GOHAD ROAD,78.439153,26.480421000000003,NCR,Madhya Pradesh,4,2,2,0.00044498831905662476
DHNR,DHANORA DECCAN,78.13275402709999,19.465517438899997,SCR,Maharashtra,6,3,3,0.0006674824785849371
ALD,ALLAHABAD JN,81.828816,25.446241,,,27,15,12,0.003003671153632217
ETAH,Etah,78.65391899999999,27.571173,NCR,Uttar Pradesh,2,1,1,0.00022249415952831238
GG,GANDHIGRAM,72.568831,23.02676,WR,Gujarat,3,1,2,0.0003337412392924686
BSL,BHUSAVAL JN,75.78867170000001,21.0472812,,,28,16,12,0.0031149182333963733
KOPR,KOPAR ROAD,73.077841,19.211345,,,27,12,15,0.003003671153632217
GGLE,GANGATIKURI,88.087286,23.71822,ER,West Bengal,4,2,2,0.00044498831905662476
KWD,KARWANDIA,84.084599,24.953195,,,5,3,2,0.000556235398820781
GDD,Gadra Road,70.64304,25.743851,NWR,Rajasthan,4,2,2,0.00044498831905662476
SSM,SASARAM,84.019423,24.955926,,,8,4,4,0.0008899766381132495
DTAE,DHATRIGRAM,88.31182199999999,23.277796,ER,West Bengal,4,2,2,0.00044498831905662476
SLOR,SELOO ROAD,78.71490899999999,20.776649999999997,,,19,11,8,0.0021136945155189675
SNI,SINDI,78.883342,20.816446,,,31,16,15,0.003448659472688842
DNUA,Dhansura,73.19870999999999,23.351916,WR,Gujarat,4,2,2,0.00044498831905662476
SGRD,SULGARE,82.743775,22.019979,,,6,3,3,0.0006674824785849371
BUA,BARADWAR,82.813724,22.011725000000002,,,9,5,4,0.0010012237178774058
SKT,SAKTI,82.956526,22.011785000000003,,,14,6,8,0.0015574591166981867
EDU,ERIODU,78.05712899000001,10.515627989999999,SR,Tamil Nadu,4,2,2,0.00044498831905662476
SUJ,SARJU,81.648076,27.111885,,,5,2,3,0.000556235398820781
GDN,GANGAIKONDAN,77.786203,8.830736,SR,Tamil Nadu,4,2,2,0.00044498831905662476
LDR,LANDAURA,77.941557,29.814493,,,11,5,6,0.001223717877405718
DUN,DUGANPUR,79.13019,28.658317,,,6,3,3,0.0006674824785849371
CBJ,CLUTTER BUCK GANJ,79.371946,28.396895,,,9,4,5,0.0010012237178774058
BE,BAREILLY,79.4108444,28.337154299999998,,,15,7,8,0.0016687061964623428
DTC,DITOKCHERRA,92.798715,25.090538,NFR,Assam,5,3,2,0.000556235398820781
BPG,BADURPUR GHAT,92.581099,24.872902,NFR,Assam,4,2,2,0.00044498831905662476
GIW,Girdharpur,76.794583,25.845508,NCR,Rajasthan,5,3,2,0.000556235398820781
RYS,RASURIYA,79.47445900000001,28.26396,,,9,3,6,0.0010012237178774058
NYO,NAYAGAON,85.099366,25.763263,,,4,2,2,0.00044498831905662476
PMU,PARMANANDPUR,85.133951,25.741290999999997,,,5,2,3,0.000556235398820781
GIR,Gainsari Junction,82.5441789069,27.526839296800002,NER,Uttar Pradesh,4,2,2,0.00044498831905662476
BPP,BAPATLA,80.46842480000001,15.9086144,,,14,5,9,0.0015574591166981867
APL,APPIKATLA,80.514466,15.970371,,,15,6,9,0.0016687061964623428
MCVM,MACHAVARAM,80.54154100000001,16.025343,,,17,10,7,0.0018912003559906554
CEL,CHEBROL,81.396533,16.819948,,,13,5,8,0.0014462120369340306
GGH,Ghogardiha,86.468503,26.282768,ECR,Bihar,4,2,2,0.00044498831905662476
BPY,BADAMPUDI,81.473751,16.828104,,,10,5,5,0.001112470797641562
ARD,AMARDA ROAD,87.102374,21.734258,,,17,8,9,0.0018912003559906554
PY,PERUNDURAI,77.628672,11.25334,,,9,5,4,0.0010012237178774058
FSR,FAQARSAR,74.57257200000001,30.189431000000003,NR,Punjab,4,2,2,0.00044498831905662476
CFG,CHAKITING,94.0956546234,26.5616754046,NFR,Assam,13,8,5,0.0014462120369340306
IGR,INGUR,77.587299,11.22501,,,8,4,4,0.0008899766381132495
VZ,VIJAYAMANGALAM,77.522231,11.195525,,,9,4,5,0.0010012237178774058
DLA,DOULTA,78.42932499999999,24.998509000000002,,,8,4,4,0.0008899766381132495
TBT,TALBAHAT,78.414552,25.039255,,,12,5,7,0.0013349649571698743
MZX,MATATILA,78.40284000000001,25.0851,,,9,5,4,0.0010012237178774058
BZY,BASAI,78.394254,25.142923,,,7,3,4,0.0007787295583490933
BAB,BABINA,78.451748,25.237832,,,10,5,5,0.001112470797641562
KHJ,KHAJRAHA,78.478365,25.304157999999997,,,13,7,6,0.0014462120369340306
BJI,BIJAULI,78.51774610000001,25.3764678,,,15,10,5,0.0016687061964623428
JHSA,JHANSI A CABIN,78.545787,25.41949,,,6,3,3,0.0006674824785849371
JHS,JHANSI JN,78.55298499999999,25.443585,,,16,7,9,0.001779953276226499
KRQ,KARARI,78.509084,25.530800000000003,,,7,4,3,0.0007787295583490933
DAA,DATIA,78.456356,25.641070000000003,,,9,6,3,0.0010012237178774058
SOR,SONAGIR,78.409099,25.730668,,,10,6,4,0.001112470797641562
KTRA,KOTRA,78.381661,25.811253999999998,,,10,5,5,0.001112470797641562
DBA,DABRA,78.331015,25.881197,,,7,3,4,0.0007787295583490933
SMTL,SIMARIATAL,78.3042595734,25.9219956094,,,8,5,3,0.0008899766381132495
AEH,ANANT PAITH,78.2761320917,25.955389501299997,,,11,5,6,0.001223717877405718
FRH,Farhatnagar,80.143212,27.081164,NR,Uttar Pradesh,4,2,2,0.00044498831905662476
GATD,Gautamdhara,85.6329945703,23.3498809788,SER,Jharkhand,4,2,2,0.00044498831905662476
GEG,Gir Gadhara,70.919246,20.906347,WR,Gujarat,4,2,2,0.00044498831905662476
FLD,Phulad,73.81311799999999,25.623979,NWR,Rajasthan,4,2,2,0.00044498831905662476
GADM,Ganga Dham,81.930509,27.20976,NER,Uttar Pradesh,4,2,2,0.00044498831905662476
DTR,Dhamtari,81.550321,20.714515000000002,SECR,Chhattisgarh,2,1,1,0.00022249415952831238
DRW,DHAREWADA,72.378575,23.960815999999998,WR,Gujarat,4,2,2,0.00044498831905662476
KZQ,KHIMEL,73.279577,25.300189,NWR,Rajasthan,7,4,3,0.0007787295583490933
HDU,HARDUA,80.2834127417,23.9150542164,,,7,4,3,0.0007787295583490933
HDW,HALDWANI,79.533732,29.215097,NER,Uttarakhand,4,2,2,0.00044498831905662476
AKT,AKALTARA,82.422049,22.029121,,,8,4,4,0.0008899766381132495
HBU,Halbarga,77.298175,17.988470000000003,SCR,Karnataka,4,2,2,0.00044498831905662476
GNH,GANGAKHER,76.755511,18.973377,SCR,Maharashtra,5,2,3,0.000556235398820781
NIA,NAILA,82.56458900000001,22.022963999999998,,,8,4,4,0.0008899766381132495
KMGE,KUMAHU,83.946305,24.976944,,,8,3,5,0.0008899766381132495
SSG,SHIU SAGAR ROAD,83.895453,24.999464999999997,,,8,4,4,0.0008899766381132495
CPH,CHAMPA,82.665149,22.034731,,,9,5,4,0.0010012237178774058
GPX,Gautampura Road,75.68198989999999,23.2008894,WR,Madhya Pradesh,4,2,2,0.00044498831905662476
RGQ,RAIGADH ROAD,73.183592,23.596666,NWR,Gujarat,6,3,3,0.0006674824785849371
GS,GODHANESHWAR,72.36834,22.68118,WR,Gujarat,4,2,2,0.00044498831905662476
GLH,Gulaothi,77.801799,28.582962,NR,Uttar Pradesh,4,2,2,0.00044498831905662476
HNB,Hasanabad,88.912953,22.570155,ER,West Bengal,1,0,1,0.00011124707976415619
PUA,PULLA,81.324846,16.809911,,,13,5,8,0.0014462120369340306
KKRM,KAIKORAM,81.36421899999999,16.815341,,,11,4,7,0.001223717877405718
JER,JALESWAR,87.22049100000001,21.79749,,,11,5,6,0.001223717877405718
FYZ,FAIZULLAPUR,80.893347,25.869213,,,10,6,4,0.001112470797641562
ED,ERODE JN,77.72593400000001,11.327682,,,17,7,10,0.0018912003559906554
HR,Harpalu,75.4910470972,28.569053803099997,NWR,Rajasthan,4,2,2,0.00044498831905662476
RUB,RASULABAD,80.977088,25.826999,,,8,4,4,0.0008899766381132495
SNIE,SATH NARAINI,81.03942,25.795325,,,8,3,5,0.0008899766381132495
DUR,DESUR,74.49801,15.754344,SWR,Karnataka,4,2,2,0.00044498831905662476
CNC,CHINCHLI,74.855323,16.571696999999997,SWR,Karnataka,6,3,3,0.0006674824785849371
MTB,MATLABPUR,78.656727,28.989821,,,4,2,2,0.00044498831905662476
KNT,KANTH,78.621471,29.059768000000002,,,5,3,2,0.000556235398820781
MWE,MEWA NAWADA,78.613167,29.118385,,,5,2,3,0.000556235398820781
SEO,SEOHARA,78.580977,29.204807000000002,,,5,3,2,0.000556235398820781
CAJ,CHAKRAJ MAL,78.536047,29.249784000000002,,,5,2,3,0.000556235398820781
DPR,DHAMPUR,78.501588,29.305446,,,4,2,2,0.00044498831905662476
HBW,HABIBWALA,78.47897300000001,29.349034,,,8,6,2,0.0008899766381132495
GKD,GADHAKDA,71.38171899999999,21.237962,WR,Gujarat,6,3,3,0.0006674824785849371
PNI,PURAINI,78.445574,29.388929,,,12,5,7,0.0013349649571698743
NGG,NAGINA,78.424119,29.437919,,,7,3,4,0.0007787295583490933
BEK,BUNDKI,78.3932854,29.522577000000002,,,9,6,3,0.0010012237178774058
GYN,GYANPUR ROAD,82.4272883557,25.280144010999997,NER,Uttar Pradesh,4,2,2,0.00044498831905662476
MSDR,MURSHADPUR,78.3756456903,29.57239523,,,13,5,8,0.0014462120369340306
NBD,NAJIBABAD JN,78.335733,29.603540000000002,,,13,6,7,0.0014462120369340306
FZL,FAZALPUR,78.27795372130001,29.5937410175,,,10,5,5,0.001112470797641562
CNK,CHANDOK,78.152782,29.576786,,,10,4,6,0.001112470797641562
BLW,BALAWALI,78.1124328,29.6274345,,,7,3,4,0.0007787295583490933
RSI,RAISI,78.0664335504,29.6928321018,,,7,4,3,0.0007787295583490933
AAR,ADESAR,70.9720505023,23.552978399500002,WR,Gujarat,4,2,2,0.00044498831905662476
HRR,HARIHAR,75.812314,14.515431,SWR,Karnataka,8,5,3,0.0008899766381132495
GVA,Ganguwada,84.1072235,18.66763705,ECoR,Andhra Pradesh,4,2,2,0.00044498831905662476
GUX,Gurhi,76.58074500000001,21.629554,SCR,Madhya Pradesh,4,2,2,0.00044498831905662476
HMH,HANUMANGARH JN,74.297633,29.614904,NWR,Rajasthan,10,5,5,0.001112470797641562
AAM,Angadippuram,76.20734300000001,10.979489000000001,SR,Kerala,4,2,2,0.00044498831905662476
PHR,PHILLAUR JN,75.78576100000001,31.016907,,,17,10,7,0.0018912003559906554
LDW,LADHOWAL,75.78581100000001,31.016957,,,12,5,7,0.0013349649571698743
LDH,LUDHIANA JN,75.84787299999999,30.912367,,,19,12,7,0.0021136945155189675
BHOI,DHANDARIKALAN BLOCK HUT,75.87188,30.894741,,,8,4,4,0.0008899766381132495
HKR,Kiwar Khed,76.8767,21.186952,SCR,Maharashtra,4,2,2,0.00044498831905662476
DDL,DHANDARI KALAN,75.90949099999999,30.874477,,,12,6,6,0.0013349649571698743
SNL,SANAHWAL,75.9795,30.837436,,,9,5,4,0.0010012237178774058
DOA,DORAHA,76.04330300000001,30.804137,,,9,4,5,0.0010012237178774058
JSPN,JASPALON,76.0801522656,30.7847375851,,,14,7,7,0.0015574591166981867
CHA,CHAWAPALL,76.127464975,30.7594625741,,,7,4,3,0.0007787295583490933
KNN,KHANNA,76.22513400000001,30.707973,,,5,2,3,0.000556235398820781
GVG,GOVINDGARH,76.2970739075,30.6694834261,,,6,3,3,0.0006674824785849371
SIR,SIRHIND JN,76.383194,30.624222,,,6,3,3,0.0006674824785849371
SDY,SADHOO GARH,76.44847259640001,30.5828632034,,,9,2,7,0.0010012237178774058
SBJ,SARAI BANJARA,76.515682,30.538386,,,14,7,7,0.0015574591166981867
RPJ,RAJPURA JN,76.5940201901,30.486458949,,,12,5,7,0.0013349649571698743
SMU,SAMBHU,76.684143667,30.4290274715,,,19,7,12,0.0021136945155189675
CDL,CHODIALA,77.738546,29.896397999999998,,,14,9,5,0.0015574591166981867
IQB,IQBALPUR,77.803799,29.875114,,,12,6,6,0.0013349649571698743
RK,ROORKEE,77.87417,29.851671,,,11,5,6,0.001223717877405718
DNRA,DHANDHERA,77.9019227979,29.8434029837,,,9,4,5,0.0010012237178774058
DSNI,DAUSNI,77.979636,29.784745,,,12,7,5,0.0013349649571698743
CPT,CHANNAPATNA,77.203824,12.659673000000002,SWR,Karnataka,4,2,2,0.00044498831905662476
KGF,KATHGHAR,78.796689,28.826066,,,9,5,4,0.0010012237178774058
DLP,DALPATPUR,78.87718699999999,28.820438,,,10,5,5,0.001112470797641562
MPH,MUNDHA PANDE,78.939038,28.800366999999998,,,6,3,3,0.0006674824785849371
RMU,RAMPUR,79.023419,28.778862999999998,,,9,5,4,0.0010012237178774058
SAR,SHAHZAD NAGAR,79.05214699999999,28.750033000000002,,,6,2,4,0.0006674824785849371
DAM,DHAMORA,79.087745,28.707129000000002,,,7,4,3,0.0007787295583490933
AABH,AMBIKA BHAWANI HALT,84.9690033484,25.751433665,,,12,6,6,0.0013349649571698743
DGA,DIGHWARA,85.003168,25.743938,,,8,4,4,0.0008899766381132495
STLR,SITALPUR,85.03663800000001,25.768739999999998,,,5,2,3,0.000556235398820781
JDR,JIWDHARA,84.906874,26.581722,ECR,Bihar,4,2,2,0.00044498831905662476
AWP,AGHWANPUR,78.702865,28.939542,,,4,2,2,0.00044498831905662476
KIA,KHARI AMRAPUR,72.913948,23.390711,WR,Gujarat,4,2,2,0.00044498831905662476
IMR,IBRAHIMPUR,75.719362,16.802926,SWR,Karnataka,4,2,2,0.00044498831905662476
JND,JUNAGADH JN,70.457612,21.530606,WR,Gujarat,6,3,3,0.0006674824785849371
JA,JALIYA,71.6324910046,21.8163569109,WR,Gujarat,6,3,3,0.0006674824785849371
IDP,INDUPALLI,80.87706899999999,16.479094,SCR,Andhra Pradesh,4,2,2,0.00044498831905662476
DBL,DODBELE,77.351193,13.216441000000001,SWR,Karnataka,5,2,3,0.000556235398820781
KVD,KHURMABAD ROAD,83.848303,25.021489000000003,,,6,4,2,0.0006674824785849371
